"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
48602253,"https://www.airbnb.com/rooms/48602253",20240503175201,19846,"city scrape","Le Clos du Soir","https://a0.muscache.com/pictures/75ef7754-caf8-4cda-a152-2d956fa1b54f.jpg",391926308,"https://www.airbnb.com/users/show/391926308","Alexander",18696,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/320d0422-893b-4bc3-9b87-e9a830e5d0ef.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/320d0422-893b-4bc3-9b87-e9a830e5d0ef.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Château-d'Oex",46.472,7.12618,"Entire rental unit","Entire home/apt",4,"1 bath",3,2,20,2,2,1125,1125,2,1125,TRUE,25,55,63,147,19846,3,0,0,19184,19218,4.67,4.67,4.33,4.67,5,5,4.67,TRUE,1,1,0,0,0.14,80,100,35
48621079,"https://www.airbnb.com/rooms/48621079",20240503175201,19847,"city scrape","Appartement pour 8 pers en plein centre de Villars","https://a0.muscache.com/pictures/15bdbb14-ed3d-4159-bf3d-60f3674b25f1.jpg",370720735,"https://www.airbnb.com/users/show/370720735","Fréderic",18540,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/47cfd431-38aa-47c5-a019-560286a2bdad.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/47cfd431-38aa-47c5-a019-560286a2bdad.jpg?aki_policy=profile_x_medium",12,12,TRUE,TRUE,"Ollon",46.29798,7.0543,"Entire rental unit","Entire home/apt",8,"2 baths",4,5,30,2,7,1125,1125,5.2,1125,TRUE,30,60,90,322,19847,11,1,0,18722,19750,4.55,4.55,4.18,4.82,4.91,4.91,4.55,TRUE,11,11,0,0,0.29,100,84,84
48822066,"https://www.airbnb.com/rooms/48822066",20240503175201,19847,"city scrape","Forum Luxury Apartment Lake View","https://a0.muscache.com/pictures/d8a755de-da5d-4dc2-a32d-980fe72a925d.jpg",134680524,"https://www.airbnb.com/users/show/134680524","Roman",17329,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/a0feb1af-28fb-438b-bda1-d1e1b2c60a31.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a0feb1af-28fb-438b-bda1-d1e1b2c60a31.jpg?aki_policy=profile_x_medium",46,49,TRUE,TRUE,"Montreux",46.43249,6.90964,"Entire rental unit","Entire home/apt",6,"2.5 baths",3,4,1125,3,4,1125,1125,4,1125,TRUE,8,21,29,280,19847,36,13,1,18722,19831,4.89,4.89,4.92,4.92,4.83,4.97,4.67,TRUE,31,31,0,0,0.96,93,100,72.1666666666667
48863112,"https://www.airbnb.com/rooms/48863112",20240503175201,19847,"city scrape","Montreux Studio near the Casino Barrière","https://a0.muscache.com/pictures/c2163b17-703e-47c7-92bb-ef6e89157b90.jpg",134680524,"https://www.airbnb.com/users/show/134680524","Roman",17329,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/a0feb1af-28fb-438b-bda1-d1e1b2c60a31.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a0feb1af-28fb-438b-bda1-d1e1b2c60a31.jpg?aki_policy=profile_x_medium",46,49,TRUE,TRUE,"Montreux",46.43026,6.91096,"Entire rental unit","Entire home/apt",2,"1 bath",1,5,1125,3,5,1125,1125,4.9,1125,TRUE,10,25,39,314,19847,32,10,0,18741,19657,4.59,4.75,4.53,4.88,4.72,4.94,4.5,TRUE,31,31,0,0,0.87,93,100,71.5
48912498,"https://www.airbnb.com/rooms/48912498",20240503175201,19846,"city scrape","Les Champs: logement dans batisse de 1718 rénovée","https://a0.muscache.com/pictures/19f7a7cb-349c-49a4-9e30-0a28fd70fffa.jpg",35222116,"https://www.airbnb.com/users/show/35222116","Morelli",16593,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/a1539ef6-59e7-43d1-b487-355506ac58a0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a1539ef6-59e7-43d1-b487-355506ac58a0.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Cudrefin",46.94013,6.9979,"Entire guest suite","Entire home/apt",4,"1.5 baths",1,2,14,2,2,1125,1125,2,1125,TRUE,20,39,39,275,19846,42,2,0,18728,19583,5,4.95,4.98,5,4.93,4.43,4.81,TRUE,3,3,0,0,1.13,100,85,32.5
48913609,"https://www.airbnb.com/rooms/48913609",20240503175201,19846,"city scrape","Le Levant: logement dans ancienne batisse de 1718","https://a0.muscache.com/pictures/7d4f9db0-20cc-4fdd-b2a0-4ed856962c85.jpg",35222116,"https://www.airbnb.com/users/show/35222116","Morelli",16593,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/a1539ef6-59e7-43d1-b487-355506ac58a0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a1539ef6-59e7-43d1-b487-355506ac58a0.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Cudrefin",46.94047,6.99757,"Entire guest suite","Entire home/apt",2,"1.5 baths",1,2,14,2,2,1125,1125,2,1125,TRUE,22,39,48,314,19846,18,4,0,18767,19552,4.94,4.89,4.94,4.89,4.94,4.56,4.78,TRUE,3,3,0,0,0.5,100,85,65
48914102,"https://www.airbnb.com/rooms/48914102",20240503175201,19846,"city scrape","FURNISHED ROOM TO RENT","https://a0.muscache.com/pictures/baf64bea-4e7f-48c9-9721-3609adf84b5f.jpg",394529556,"https://www.airbnb.com/users/show/394529556","Gisele",18714,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/f472b318-5eee-4df7-a6e1-48a7a400c2b9.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f472b318-5eee-4df7-a6e1-48a7a400c2b9.jpg?aki_policy=profile_x_medium",2,2,TRUE,FALSE,"Montreux",46.44862,6.90553,"Private room in condo","Private room",1,"1 shared bath",1,15,365,15,15,1125,1125,15,1125,TRUE,2,32,62,337,19846,2,1,0,18742,19815,2.5,5,4.5,4.5,4.5,5,4,TRUE,2,0,2,0,0.05,100,56,40
48932178,"https://www.airbnb.com/rooms/48932178",20240503175201,19847,"city scrape","Charmant studio proche de toute commodité","https://a0.muscache.com/pictures/hosting/Hosting-48932178/original/4f582aed-f6a5-4119-86b6-81655de0bde1.jpeg",394677115,"https://www.airbnb.com/users/show/394677115","Axel",18715,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-394677115/original/196d57b0-20f2-4830-940f-280de95d4a43.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-394677115/original/196d57b0-20f2-4830-940f-280de95d4a43.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Lausanne",46.5174603272773,6.61755313960748,"Entire rental unit","Entire home/apt",2,"Half-bath",1,2,365,2,2,365,365,2,365,TRUE,29,59,89,269,19847,2,2,2,19827,19830,4.5,3.5,4.5,4,4.5,4.5,4,FALSE,1,1,0,0,2,80,50,44.5
48935844,"https://www.airbnb.com/rooms/48935844",20240503175201,19846,"city scrape","Petite maison vue sur le lac rien que pour vous","https://a0.muscache.com/pictures/f7deacd7-50d2-4e14-93d6-aabc1b546e05.jpg",339903574,"https://www.airbnb.com/users/show/339903574","Joëlle",18323,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-339903574/original/d42b1a68-abb7-4748-83eb-0c4a746a1bea.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-339903574/original/d42b1a68-abb7-4748-83eb-0c4a746a1bea.jpeg?aki_policy=profile_x_medium",9,10,TRUE,TRUE,"Belmont-sur-Lausanne",46.5317,6.69205,"Entire villa","Entire home/apt",4,"1.5 baths",2,1,1125,1,1,1125,1125,1,1125,TRUE,14,42,67,253,19846,32,7,0,18736,19787,4.59,4.75,4.22,4.88,4.81,4.81,4.38,FALSE,1,1,0,0,0.86,100,100,57.25
48952218,"https://www.airbnb.com/rooms/48952218",20240503175201,19847,"city scrape","excellent appartement","https://a0.muscache.com/pictures/b06a9816-4557-4c99-a7d3-eed67240c18b.jpg",394820416,"https://www.airbnb.com/users/show/394820416","Nicolás",18716,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/d2b5722e-12da-4c7b-a18c-9e185573a8ee.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d2b5722e-12da-4c7b-a18c-9e185573a8ee.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Montreux",46.4342271569652,6.91705021341665,"Entire rental unit","Entire home/apt",4,"2 baths",2,4,365,4,4,365,365,4,365,TRUE,2,32,62,337,19847,1,1,0,19559,19559,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.1,100,100,112.5
48968250,"https://www.airbnb.com/rooms/48968250",20240503175201,19846,"city scrape","NEW 1BR near EHL Balcony for 2 guests w. parking","https://a0.muscache.com/pictures/f22985a9-d0d3-4062-92cb-bec176fb3ce9.jpg",368556373,"https://www.airbnb.com/users/show/368556373","Samantha",18526,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-368556373/original/3b8a0fa7-546a-43ea-9caa-dbac78cb7f73.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-368556373/original/3b8a0fa7-546a-43ea-9caa-dbac78cb7f73.jpeg?aki_policy=profile_x_medium",14,18,TRUE,TRUE,"Epalinges",46.54861,6.67359,"Entire condo","Entire home/apt",2,"1 bath",1,1,1125,1,3,1125,1125,1.2,1125,TRUE,4,34,64,339,19846,18,2,0,18727,19554,4.78,4.83,4.94,4.94,4.78,4.22,4.22,TRUE,13,13,0,0,0.48,90,83,91.5
49035493,"https://www.airbnb.com/rooms/49035493",20240503175201,19846,"city scrape","Studio du Lac - Domaine de Belle-ferme","https://a0.muscache.com/pictures/f3e30abc-90e8-4c4b-abbb-6ae1a71ddf0e.jpg",27517882,"https://www.airbnb.com/users/show/27517882","Angélique Et Yonnel",16476,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/45d18b8e-6ebb-487c-92db-b6afcceb769e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/45d18b8e-6ebb-487c-92db-b6afcceb769e.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Bogis-Bossey",46.34809,6.19108,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,35,2,2,35,35,2,35,TRUE,15,37,60,319,19846,75,23,3,18740,19832,4.92,4.99,4.99,4.88,4.91,4.97,4.8,FALSE,3,3,0,0,2.03,100,98,67
49042475,"https://www.airbnb.com/rooms/49042475",20240503175201,19847,"city scrape","Appartement familial au centre de Lausanne","https://a0.muscache.com/pictures/miso/Hosting-49042475/original/6871e761-7fda-4408-8f6b-2914e3e5487f.jpeg",1629727,"https://www.airbnb.com/users/show/1629727","Natalia",15359,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/d1eaff00-056c-4ca6-9e0a-62f1e8ceca16.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d1eaff00-056c-4ca6-9e0a-62f1e8ceca16.jpg?aki_policy=profile_x_medium",1,4,TRUE,TRUE,"Lausanne",46.52478,6.63172,"Entire rental unit","Entire home/apt",5,"3 baths",5,2,1125,2,2,1125,1125,2,1125,TRUE,0,3,25,107,19847,2,2,0,19551,19555,4.5,4.5,4,4.5,4.5,4,4,FALSE,1,1,0,0,0.2,100,100,60
49072785,"https://www.airbnb.com/rooms/49072785",20240503175201,19846,"city scrape","Erwachen mit Blick auf den wunderschönen Murtensee","https://a0.muscache.com/pictures/74c238c2-0361-4ac8-b813-aea0af5ecb55.jpg",72733060,"https://www.airbnb.com/users/show/72733060","Gabriela",16939,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/36a38804-2ff4-4b11-8295-98fe29cbd2a2.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/36a38804-2ff4-4b11-8295-98fe29cbd2a2.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Vully-les-Lacs",46.9277,7.03329,"Private room","Private room",2,"1 private bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,0,1,30,118,19846,106,27,1,18749,19833,4.84,4.83,4.9,4.85,4.86,4.87,4.66,TRUE,1,0,1,0,2.9,100,97,95
49085539,"https://www.airbnb.com/rooms/49085539",20240503175201,19846,"city scrape","Résidence B2, (Les Mosses), 2 rooms apartment","https://a0.muscache.com/pictures/prohost-api/Hosting-49085539/original/3ffe41b0-c6b0-4a03-834a-82c37cbaa383.jpeg",335784499,"https://www.airbnb.com/users/show/335784499","Association Touristique",18305,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/23949d57-e186-48c6-b889-e50e0421705f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/23949d57-e186-48c6-b889-e50e0421705f.jpg?aki_policy=profile_x_medium",8,8,TRUE,TRUE,"Ormont-Dessous",46.39528,7.09819,"Entire rental unit","Entire home/apt",5,"1 bath",3,1,1125,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19846,1,1,0,19777,19777,3,3,1,2,3,4,2,TRUE,8,8,0,0,0.43,100,100,40
49111721,"https://www.airbnb.com/rooms/49111721",20240503175201,19846,"city scrape","Belle chambre indépendante à la campagne","https://a0.muscache.com/pictures/77c3be81-61e8-4879-9d9e-c1473c1aae40.jpg",350140015,"https://www.airbnb.com/users/show/350140015","Murielle",18428,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/88f00130-b6f2-4cc4-adf9-ef756656b1cb.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/88f00130-b6f2-4cc4-adf9-ef756656b1cb.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Trey",46.77057,6.91572,"Private room in guest suite","Private room",2,"1 private bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,0,1,31,276,19846,8,1,0,18778,19767,5,5,5,5,5,4.88,4.63,TRUE,2,1,1,0,0.22,100,95,65
49125537,"https://www.airbnb.com/rooms/49125537",20240503175201,19846,"city scrape","La bonne maison","https://a0.muscache.com/pictures/c4deff34-97fd-4c65-aa55-abd54ed03493.jpg",393236082,"https://www.airbnb.com/users/show/393236082","Frederic",18705,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-393236082/original/607cd7d2-179f-4fa0-9f47-8967b188335b.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-393236082/original/607cd7d2-179f-4fa0-9f47-8967b188335b.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Vallorbe",46.71752,6.41599,"Entire home","Entire home/apt",6,"1 bath",6,2,1125,2,2,1125,1125,2,1125,TRUE,2,4,34,300,19846,31,3,0,18739,19501,4.94,4.84,4.87,4.97,4.94,4.55,4.81,TRUE,1,1,0,0,0.84,100,100,18.6666666666667
49136710,"https://www.airbnb.com/rooms/49136710",20240503175201,19846,"city scrape","Quarto individual com todas as comodidades","https://a0.muscache.com/pictures/f2eeae1c-41eb-4262-8360-79ae021abf4f.jpg",23349745,"https://www.airbnb.com/users/show/23349745","Diogo",16378,"within a day",FALSE,"https://a0.muscache.com/im/users/23349745/profile_pic/1415314225/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/23349745/profile_pic/1415314225/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Lausanne",46.52274,6.6005,"Private room in rental unit","Private room",2,"1 shared bath",1,1,365,1,1,365,365,1,365,TRUE,28,58,88,179,19846,6,3,0,18901,19681,4.83,4.67,4.83,4.67,4.5,4.67,4.5,FALSE,1,0,1,0,0.19,50,60,68
49149781,"https://www.airbnb.com/rooms/49149781",20240503175201,19846,"city scrape","Caravane Edelweiss","https://a0.muscache.com/pictures/miso/Hosting-49149781/original/867ca17a-0fbf-489a-89da-1827574339da.jpeg",396434830,"https://www.airbnb.com/users/show/396434830","Camping CCRY",18728,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/4a38e3eb-c11a-402d-9f07-b9a774aeb369.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4a38e3eb-c11a-402d-9f07-b9a774aeb369.jpg?aki_policy=profile_x_medium",17,18,TRUE,TRUE,"Bullet",46.8423329,6.5593532,"Camper/RV","Entire home/apt",4,"1 bath",0,1,365,1,1,365,365,1,365,TRUE,23,49,49,294,19846,14,7,1,19189,19845,4.64,4.85,4.62,4.77,4.46,4.85,4.69,FALSE,16,16,0,0,0.64,100,100,18.75
49151220,"https://www.airbnb.com/rooms/49151220",20240503175201,19846,"city scrape","Les Champs du Levant","https://a0.muscache.com/pictures/fb6d1e61-44c3-4f7f-9e8a-dd7bc1aae9d1.jpg",35222116,"https://www.airbnb.com/users/show/35222116","Morelli",16593,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/a1539ef6-59e7-43d1-b487-355506ac58a0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a1539ef6-59e7-43d1-b487-355506ac58a0.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Cudrefin",46.94197,6.99912,"Entire rental unit","Entire home/apt",6,"2 baths",0,2,14,2,2,1125,1125,2,1125,TRUE,22,32,32,286,19846,17,4,0,18746,19603,5,5,4.94,4.94,5,4.59,4.88,TRUE,3,3,0,0,0.46,100,85,38.3333333333333
49209672,"https://www.airbnb.com/rooms/49209672",20240503175201,19847,"city scrape","Chalet avec vue, 12 couchages, Villars sur Ollon","https://a0.muscache.com/pictures/4e234c15-ea0f-46ea-a4ad-10063bab780c.jpg",235862339,"https://www.airbnb.com/users/show/235862339","Brigitte",17907,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/988c5291-07bd-4539-98f3-95d86ddb808c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/988c5291-07bd-4539-98f3-95d86ddb808c.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Ollon",46.29772,7.05025,"Entire home","Entire home/apt",12,"3 baths",10,3,45,3,3,45,45,3,45,TRUE,28,56,79,176,19847,6,4,0,19162,19573,4.67,5,4.33,4.83,4.83,5,4.83,FALSE,1,1,0,0,0.26,100,100,29.1666666666667
49254962,"https://www.airbnb.com/rooms/49254962",20240503175201,19846,"city scrape","Leben im Hafen am idyllischen Murtensee","https://a0.muscache.com/pictures/miso/Hosting-49254962/original/6c552570-ef44-473d-a83e-10ba91cdd1f9.jpeg",81307881,"https://www.airbnb.com/users/show/81307881","Manfred",16984,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/f733ef68-fee0-4fe8-9d27-397cc1804cba.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f733ef68-fee0-4fe8-9d27-397cc1804cba.jpg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Vully-les-Lacs",46.930195,7.045325,"Entire condo","Entire home/apt",3,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,23,53,76,272,19846,10,4,0,19050,19757,4.8,4.8,4.8,4.8,4.7,4.7,4.6,FALSE,1,1,0,0,0.38,100,88,56.6666666666667
49257673,"https://www.airbnb.com/rooms/49257673",20240503175201,19846,"city scrape","Lake ZEEN","https://a0.muscache.com/pictures/8d6579f1-76d6-43b9-9c8f-5609ee2ac0b6.jpg",82682993,"https://www.airbnb.com/users/show/82682993","Ivanka",16991,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-82682993/original/c482519b-d0e9-40b9-9ab3-a935910a608e.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-82682993/original/c482519b-d0e9-40b9-9ab3-a935910a608e.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Lutry",46.51965,6.69429,"Entire place","Entire home/apt",2,"1 bath",1,3,30,3,3,1125,1125,3,1125,TRUE,21,42,55,303,19846,105,26,2,18889,19836,4.99,4.98,4.99,4.98,4.97,4.85,4.83,FALSE,1,1,0,0,3.29,100,98,82.5
49283542,"https://www.airbnb.com/rooms/49283542",20240503175201,19846,"city scrape","Charming apartment with great view","https://a0.muscache.com/pictures/aa63b031-f6c8-491c-be0a-727d2a618306.jpg",227208996,"https://www.airbnb.com/users/show/227208996","Francesco",17858,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-227208996/original/3b89fb91-3793-4648-ab3a-f0b7b33fe667.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-227208996/original/3b89fb91-3793-4648-ab3a-f0b7b33fe667.jpeg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Château-d'Oex",46.47578,7.14418,"Entire condo","Entire home/apt",6,"2 baths",3,3,1125,2,5,1125,1125,3.1,1125,TRUE,30,60,71,202,19846,27,7,0,18763,19728,4.81,4.93,5,4.96,4.93,4.93,4.63,TRUE,2,2,0,0,0.75,100,79,27.6666666666667
49304112,"https://www.airbnb.com/rooms/49304112",20240503175201,19847,"city scrape","Les Rochers Blancs by Interhome","https://a0.muscache.com/pictures/prohost-api/Hosting-49304112/original/fa677a4e-ca1a-44e2-a2d6-37c267f952d0.jpeg",101615341,"https://www.airbnb.com/users/show/101615341","Melinda - Interhome Group",17102,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_x_medium",134,178,TRUE,TRUE,"Ollon",46.30257,7.046405,"Entire home","Entire home/apt",7,"2 baths",5,1,1125,1,9,3,1125,2.7,227.4,TRUE,25,55,71,331,19847,2,1,0,19029,19759,5,4.5,4.5,4.5,5,4.5,5,TRUE,134,134,0,0,0.07,100,99,60.8571428571429
49304167,"https://www.airbnb.com/rooms/49304167",20240503175201,19847,"city scrape","Les Arsets 56/2 by Interhome","https://a0.muscache.com/pictures/prohost-api/Hosting-49304167/original/34894815-acc2-4f84-b468-a5b6d140de9d.jpeg",101615341,"https://www.airbnb.com/users/show/101615341","Melinda - Interhome Group",17102,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_x_medium",134,178,TRUE,TRUE,"Gryon",46.288232,7.097115,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,9,3,1125,2.8,220.1,TRUE,14,43,73,343,19847,4,0,0,19031,19350,4,4.25,3.75,3.75,3.75,4.25,3.5,TRUE,134,134,0,0,0.15,100,99,51
49304168,"https://www.airbnb.com/rooms/49304168",20240503175201,19846,"city scrape","Dörfli by Interhome","https://a0.muscache.com/pictures/prohost-api/Hosting-49304168/original/3d4a2a2c-e506-4c48-ba5d-33f7d0fe7bcf.jpeg",128705743,"https://www.airbnb.com/users/show/128705743","Sonja - Interhome Group",17289,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/015fc765-c009-4e6f-93d0-85d88082c9e4.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/015fc765-c009-4e6f-93d0-85d88082c9e4.jpg?aki_policy=profile_x_medium",373,521,TRUE,TRUE,"Ormont-Dessus",46.354416,7.170724,"Entire home","Entire home/apt",10,"2 baths",5,1,1125,1,10,4,1125,3,464.6,TRUE,27,51,62,286,19846,2,2,0,19756,19770,5,5,4.5,4.5,3.5,4,4.5,TRUE,1,1,0,0,0.66,100,96,36.1
49304214,"https://www.airbnb.com/rooms/49304214",20240503175201,19846,"city scrape","Casa Bellevue by Interhome","https://a0.muscache.com/pictures/prohost-api/Hosting-49304214/original/10804376-25a2-403b-9ca0-711069eb9d2f.jpeg",127953587,"https://www.airbnb.com/users/show/127953587","Nadia - Interhome Group",17284,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/8ce6b43f-1cff-4f62-b506-f2919a532939.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8ce6b43f-1cff-4f62-b506-f2919a532939.jpg?aki_policy=profile_x_medium",175,244,TRUE,TRUE,"Bourg-en-Lavaux",46.50847,6.718361,"Entire home","Entire home/apt",6,"2 baths",3,1,1125,1,3,3,1125,1.8,665.3,TRUE,2,18,39,313,19846,1,1,0,19567,19567,4,5,5,3,3,4,3,TRUE,29,29,0,0,0.11,99,96,61
49304235,"https://www.airbnb.com/rooms/49304235",20240503175201,19847,"city scrape","Armorial II / apt 6 by Interhome","https://a0.muscache.com/pictures/prohost-api/Hosting-49304235/original/bf9b00d4-03db-4027-9c44-21f89f698c5c.jpeg",101615341,"https://www.airbnb.com/users/show/101615341","Melinda - Interhome Group",17102,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_x_medium",134,178,TRUE,TRUE,"Ollon",46.308658,7.060472,"Entire rental unit","Entire home/apt",4,"2 baths",3,1,1125,1,9,3,1125,2.8,198.3,TRUE,28,58,83,353,19847,3,0,0,19030,19178,5,5,4.67,5,5,4.67,5,TRUE,134,134,0,0,0.11,100,99,57
49304247,"https://www.airbnb.com/rooms/49304247",20240503175201,19847,"city scrape","Montagnards 13 by Interhome","https://a0.muscache.com/pictures/prohost-api/Hosting-49304247/original/5a909111-6f16-440b-a9a1-5fdc0917d3a5.jpeg",101615341,"https://www.airbnb.com/users/show/101615341","Melinda - Interhome Group",17102,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/39ea3719-3110-4e31-8b08-ef961892e10a.jpg?aki_policy=profile_x_medium",134,178,TRUE,TRUE,"Ollon",46.30049,7.05532,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,9,3,1125,2.7,274.1,TRUE,22,46,75,333,19847,8,5,0,18995,19813,4.88,4.5,4.63,5,5,5,4.38,TRUE,134,134,0,0,0.28,100,99,52
